1, 93.48
2, 186.4
3, 280.05
4, 374
5, 467.22
6, 560.61
7, 653.87
8, 746.7
9, 840.05
10, 933.11
11, 1026.4
12, 1119.8
13, 1213.17
14, 1306.42
15, 1399.39
16, 1492.76
17, 1585.86
18, 1678.98
19, 1772.35
20, 1865.49
21, 1958.94
22, 2052.03
23, 2145.71
24, 2238.85
25, 2332
26, 2425.49
27, 2519.07
28, 2612.34
29, 2705.97
30, 2799.62
31, 2893.04
32, 2986.32
33, 3079.6
34, 3173.37
35, 3266.52
36, 3359.73
37, 3452.62
38, 3545.6
39, 3638.98
40, 3732.45
41, 3825.86
42, 3919.29
43, 4012.98
44, 4106.39
45, 4199.47
46, 4292.85
47, 4386.48
48, 4479.62
49, 4572.91
50, 4665.99
51, 4759.57
52, 4852.53
53, 4946.02
54, 5039.56
55, 5133.19
56, 5226.42
57, 5319.87
58, 5413.5
59, 5506.73
60, 5599.89
61, 5693.66
62, 5786.66
63, 5879.95
64, 5973.25
65, 6066.66
66, 6160.07
67, 6253.47
68, 6346.39
69, 6439.18
70, 6532.34
71, 6625.96
72, 6719.38
73, 6812.85
74, 6906.22
75, 6999.16
76, 7092.54
77, 7185.79
78, 7279.55
79, 7372.9
80, 7466.2
81, 7559.54
82, 7652.56
83, 7745.9
84, 7839.08
85, 7932.08
86, 8025.31
87, 8118.66
88, 8212.49
89, 8305.65
90, 8399
91, 8492.01
92, 8585.54
93, 8678.95
94, 8772.15
95, 8865.6
96, 8958.98
97, 9052.63
98, 9145.98
99, 9239.59
100, 9332.94
101, 9426.25
102, 9519.58
103, 9613.11
104, 9706.23
105, 9799.48
106, 9892.99
107, 9986.92
108, 10080
109, 10173.5
110, 10266.9
111, 10360.1
112, 10453.5
113, 10546.7
114, 10640
115, 10733.1
116, 10826.1
117, 10919.5
118, 11012.9
119, 11105.9
120, 11199.1
121, 11292.3
122, 11385.8
123, 11479.1
124, 11572.6
125, 11665.9
126, 11759.3
127, 11852.4
128, 11945
129, 12038.4
130, 12131.9
131, 12225.1
132, 12318.6
133, 12412.1
134, 12505.6
135, 12598.8
136, 12692
137, 12785.2
138, 12878.7
139, 12971.9
140, 13065
141, 13158.5
142, 13251.9
143, 13345
144, 13438.2
145, 13531.8
146, 13624.7
147, 13717.7
148, 13811
149, 13904.5
150, 13997.8
151, 14090.9
152, 14184.1
153, 14277.4
154, 14370.7
155, 14464.1
156, 14557.2
157, 14650.3
158, 14743.7
159, 14837.1
160, 14930.7
161, 15024.3
162, 15117.4
163, 15210.8
164, 15304.1
165, 15397.8
166, 15490.8
167, 15583.8
168, 15677.5
169, 15770.6
170, 15863.5
171, 15956.8
172, 16050.5
173, 16143.6
174, 16236.6
175, 16329.8
176, 16423.2
177, 16516.3
178, 16609.8
179, 16702.8
180, 16796.5
181, 16889.8
182, 16983.6
183, 17076.8
184, 17170.6
185, 17264
186, 17357
187, 17450.3
188, 17543.5
189, 17636.5
190, 17729.7
191, 17822.8
192, 17916.2
193, 18010
194, 18103.6
195, 18197
196, 18290.3
197, 18383.7
198, 18477.4
199, 18570.7
200, 18664.3
201, 18757.7
202, 18850.7
203, 18943.9
204, 19037
205, 19130.5
206, 19223.9
207, 19317.3
208, 19410.7
209, 19504
210, 19597.4
211, 19690.7
212, 19783.8
213, 19877
214, 19970.2
215, 20063.7
216, 20157.1
217, 20250.7
218, 20344
219, 20437.3
220, 20530.5
221, 20624.2
222, 20717.9
223, 20811
224, 20904.5
225, 20998.1
226, 21091.5
227, 21185.2
228, 21278.4
229, 21371
230, 21464.2
231, 21557.7
232, 21650.8
233, 21744.3
234, 21837.6
235, 21930.6
236, 22023.9
237, 22117.2
238, 22210
239, 22303
240, 22396.3
241, 22489.6
242, 22582.7
243, 22676.2
244, 22769.6
245, 22862.8
246, 22956.6
247, 23049.8
248, 23143
249, 23236.1
250, 23329.3
251, 23422.6
252, 23516.1
253, 23609.2
254, 23702.6
255, 23796.2
256, 23889.4
257, 23982.8
258, 24075.7
259, 24169.4
260, 24262.9
261, 24356
262, 24449.1
263, 24541.7
264, 24635.1
265, 24727.8
266, 24820.7
267, 24914.1
268, 25007.7
269, 25100.9
270, 25194
271, 25286.6
272, 25380.2
273, 25473.3
274, 25566.6
275, 25660.1
276, 25753.6
277, 25846.6
278, 25940
279, 26033.8
280, 26127.1
281, 26220.5
282, 26313.8
283, 26406.8
284, 26499.8
285, 26593.3
286, 26686.9
287, 26780.2
288, 26873.9
289, 26966.8
290, 27059.7
291, 27153
292, 27246
293, 27339.5
294, 27432.9
295, 27526.1
296, 27619.3
297, 27711.9
298, 27805.3
299, 27898.2
300, 27991.5
301, 28084.8
302, 28178
303, 28271.1
304, 28364.5
305, 28458
306, 28551.3
307, 28644.7
308, 28738.1
309, 28831.3
310, 28924.7
311, 29017.9
312, 29111.4
313, 29204.7
314, 29298.1
315, 29391.5
316, 29484.9
317, 29578.7
318, 29672
319, 29765.1
320, 29858
321, 29951.1
322, 30044.7
323, 30138
324, 30230.9
325, 30324.4
326, 30417.2
327, 30510.7
328, 30604.4
329, 30697.5
330, 30790.9
331, 30884.1
332, 30977.5
333, 31071
334, 31164
335, 31257.5
336, 31350.8
337, 31443.9
338, 31536.9
339, 31630.6
340, 31724.2
341, 31817.6
342, 31911
343, 32003.7
344, 32097
345, 32190.7
346, 32283.8
347, 32377.1
348, 32470.5
349, 32563.9
350, 32656.9
351, 32750.1
352, 32843.7
353, 32936.7
354, 33029.7
355, 33123.4
356, 33216.8
357, 33310.3
358, 33403.1
359, 33496.6
360, 33590.1
361, 33683.4
362, 33776.9
363, 33870
364, 33963.8
365, 34056.7
366, 34149.8
367, 34243.2
368, 34336.3
369, 34430.4
370, 34523.3
371, 34617.1
372, 34710.6
373, 34804.1
374, 34897.2
375, 34990.6
376, 35084.1
377, 35178
378, 35271.4
379, 35364.6
380, 35458.1
381, 35551.7
382, 35645.2
383, 35738.6
384, 35832.1
385, 35925.7
386, 36018.9
387, 36112.8
388, 36206.2
389, 36299.8
390, 36392.9
391, 36486.5
392, 36580.1
393, 36673.5
394, 36767.2
395, 36860.3
396, 36953.8
397, 37047.5
398, 37140.8
399, 37234.3
400, 37327.6
401, 37420.3
402, 37513.7
403, 37607.1
404, 37700.6
405, 37793.7
406, 37887
407, 37980.2
408, 38073.7
409, 38167
410, 38260.1
411, 38353.4
412, 38446.8
413, 38540.5
414, 38634
415, 38727.5
416, 38821.1
417, 38914.4
418, 39007.3
419, 39100.6
420, 39194.1
421, 39287.6
422, 39380.9
423, 39474.5
424, 39568
425, 39661.9
426, 39755.4
427, 39848.8
428, 39942.3
429, 40035.3
430, 40128.3
431, 40221.8
432, 40314.9
433, 40408.1
434, 40501.6
435, 40594.9
436, 40687.9
437, 40781.1
438, 40874.3
439, 40967.7
440, 41060.4
441, 41153.6
442, 41246.9
443, 41340.5
444, 41434
445, 41527.8
446, 41621.4
447, 41715
448, 41808.2
449, 41901.3
450, 41994.7
451, 42087.9
452, 42181.6
453, 42274.9
454, 42368.3
455, 42462
456, 42555.2
457, 42648.1
458, 42741.5
459, 42835.1
460, 42928.2
461, 43021.9
462, 43115.9
463, 43209.1
464, 43302.7
465, 43396.1
466, 43489.4
467, 43583.1
468, 43676.7
469, 43769.6
470, 43863
471, 43956.4
472, 44050.1
473, 44143.2
474, 44236.7
475, 44330.2
476, 44423.6
477, 44517
478, 44610.5
479, 44703.9
480, 44797.3
481, 44890.7
482, 44984.2
483, 45077.8
484, 45170.8
485, 45263.9
486, 45357.9
487, 45451.2
488, 45544.8
489, 45638
490, 45731.6
491, 45825.1
492, 45918.3
493, 46011.9
494, 46105.2
495, 46198.4
496, 46291.3
497, 46384.9
498, 46478.1
499, 46571.5
500, 46665.3
501, 46758.4
502, 46852.1
503, 46945.7
504, 47039.1
505, 47132.4
506, 47225.9
507, 47319.4
508, 47412.8
509, 47505.6
510, 47599
511, 47692
512, 47785.4
513, 47878.5
514, 47972
515, 48064.7
516, 48158.1
517, 48251.3
518, 48344.7
519, 48437.9
520, 48531.3
521, 48624.8
522, 48717.9
523, 48811.2
524, 48904.8
525, 48997.9
526, 49090.7
527, 49184.2
528, 49277.6
529, 49370.7
530, 49464.3
531, 49557.7
532, 49651.3
533, 49744.2
534, 49837.3
535, 49930.2
536, 50023.5
537, 50117.5
538, 50210.7
539, 50304.1
540, 50397.1
541, 50490.7
542, 50584.4
543, 50678.2
544, 50771.8
545, 50865.2
546, 50958.9
547, 51052.1
548, 51145.4
549, 51238.2
550, 51331.8
551, 51425.6
552, 51518.8
553, 51612.3
554, 51706.2
555, 51799.5
556, 51892.8
557, 51986.5
558, 52079.7
559, 52172.6
560, 52265.6
561, 52358.7
562, 52451.8
563, 52545
564, 52638.7
565, 52731.8
566, 52825
567, 52918.4
568, 53011.5
569, 53104.9
570, 53198.1
571, 53291.6
572, 53385
573, 53478.2
574, 53571.5
575, 53664.9
576, 53757.6
577, 53851.2
578, 53944.6
579, 54037.9
580, 54130.9
581, 54224.5
582, 54317.7
583, 54410.8
584, 54504.2
585, 54597.7
586, 54690.8
587, 54784.3
588, 54877.7
589, 54971.1
590, 55064.2
591, 55157.3
592, 55250.8
593, 55343.9
594, 55436.8
595, 55530.4
596, 55623.8
597, 55717.2
598, 55810.7
599, 55903.9
600, 55997.4
601, 56090.9
602, 56184.1
603, 56277.7
604, 56371.1
605, 56464.5
606, 56557.6
607, 56651.2
608, 56744.3
609, 56837.2
610, 56931.2
611, 57024.3
612, 57117.7
613, 57211.2
614, 57304.3
615, 57397.6
616, 57491.1
617, 57584.6
618, 57677.9
619, 57771.2
620, 57864.4
621, 57957.4
622, 58051
623, 58144.3
624, 58237.6
625, 58330.9
626, 58424.4
627, 58517.4
628, 58611
629, 58704.7
630, 58798.2
631, 58891.2
632, 58985
633, 59078.4
634, 59171.9
635, 59264.9
636, 59358.4
637, 59451.4
638, 59544.9
639, 59638
640, 59731.2
641, 59824.9
642, 59917.9
643, 60011.8
644, 60105
645, 60198.4
646, 60291.8
647, 60385.2
648, 60478.4
649, 60571.4
650, 60665.2
651, 60758.7
652, 60852.3
653, 60945.6
654, 61039.4
655, 61132.6
656, 61226.1
657, 61319.6
658, 61412.9
659, 61506.7
660, 61600.4
661, 61693.6
662, 61787.1
663, 61880.5
664, 61973.6
665, 62067
666, 62160.6
667, 62253.9
668, 62347.4
669, 62440.3
670, 62533.4
671, 62627
672, 62720.4
673, 62813.6
674, 62906.6
675, 62999.9
676, 63092.6
677, 63185.3
678, 63278.4
679, 63371.5
680, 63464.7
681, 63557.9
682, 63650.7
683, 63744.1
684, 63837.3
685, 63931.1
686, 64024.4
687, 64117.8
688, 64210.8
689, 64303.9
690, 64397.4
691, 64491.4
692, 64584.7
693, 64677.9
694, 64771.3
695, 64864.9
696, 64958.3
697, 65052
698, 65144.8
699, 65237.9
700, 65331.8
701, 65425.2
702, 65518.1
703, 65611.6
704, 65704.6
705, 65798.1
706, 65891.5
707, 65984.8
708, 66078.3
709, 66171.5
710, 66265.5
711, 66359.1
712, 66452.6
713, 66545.9
714, 66639
715, 66732.5
716, 66826
717, 66919.4
718, 67012.6
719, 67105.8
720, 67199.4
721, 67292.4
722, 67386.1
723, 67479.4
724, 67573.1
725, 67665.9
726, 67759.3
727, 67852.6
728, 67946
729, 68039.2
730, 68132.5
731, 68225.8
732, 68319
733, 68412.4
734, 68506.1
735, 68599
736, 68692.6
737, 68786.1
738, 68879
739, 68972
740, 69065.2
741, 69158.2
742, 69251.8
743, 69345.3
744, 69438.2
745, 69531.8
746, 69625.1
747, 69718.7
748, 69811.5
749, 69905
750, 69998.9
751, 70091.7
752, 70185.1
753, 70278.8
754, 70372
755, 70465.4
756, 70558.2
757, 70651.6
758, 70745.2
759, 70838.3
760, 70931.6
761, 71025
762, 71118.2
763, 71211.4
764, 71303.8
765, 71397.1
766, 71490.5
767, 71583.7
768, 71677.4
769, 71770.5
770, 71863.6
771, 71957.3
772, 72050.5
773, 72143.4
774, 72236.5
775, 72329.6
776, 72423.1
777, 72516.1
778, 72609.6
779, 72703
780, 72796.1
781, 72889.6
782, 72982.5
783, 73075.9
784, 73169.6
785, 73262.9
786, 73356.3
787, 73450
788, 73543.4
789, 73637.1
790, 73730.4
791, 73823.5
792, 73917.2
793, 74010.5
794, 74104.5
795, 74198.1
796, 74291.1
797, 74384.4
798, 74477.4
799, 74570.8
800, 74664
801, 74757.4
802, 74850.8
803, 74944.4
804, 75037.3
805, 75130.8
806, 75223.8
807, 75317.5
808, 75411.4
809, 75504.5
810, 75597.3
811, 75690.5
812, 75783.8
813, 75877.4
814, 75970.2
815, 76063.2
816, 76156.3
817, 76249.4
818, 76342.6
819, 76436.3
820, 76529.8
821, 76623.1
822, 76716.6
823, 76810.4
824, 76904.1
825, 76997.4
826, 77090.7
827, 77183.9
828, 77277.4
829, 77370.6
830, 77463.7
831, 77557.1
832, 77650.4
833, 77744.3
834, 77837.9
835, 77931.1
836, 78024.5
837, 78117.9
838, 78211.2
839, 78305
840, 78398.5
841, 78491.9
842, 78585.2
843, 78678.7
844, 78771.7
845, 78865
846, 78957.9
847, 79051.3
848, 79144.9
849, 79238.4
850, 79331.9
851, 79425.1
852, 79518.6
853, 79611.5
854, 79704.2
855, 79797.5
856, 79890.7
857, 79984
858, 80077.8
859, 80171.1
860, 80264.2
861, 80358.1
862, 80451.6
863, 80544.8
864, 80638
865, 80732
866, 80825.1
867, 80918.4
868, 81011.8
869, 81105.2
870, 81198.2
871, 81292.1
872, 81385.8
873, 81478.8
874, 81572.4
875, 81665.9
876, 81758.9
877, 81852.3
878, 81945.7
879, 82038.9
880, 82132.5
881, 82226.1
882, 82319.7
883, 82413.4
884, 82506.8
885, 82599.4
886, 82692.8
887, 82786.2
888, 82879.5
889, 82973.2
890, 83066.9
891, 83160.1
892, 83253.8
893, 83347.3
894, 83440.5
895, 83533.8
896, 83627.1
897, 83720.5
898, 83813.6
899, 83907.1
900, 84000.4
901, 84094
902, 84187.2
903, 84280.5
904, 84374
905, 84467.5
906, 84560.9
907, 84654.2
908, 84747.6
909, 84840.6
910, 84934.1
911, 85027.4
912, 85120.8
913, 85214.3
914, 85308.1
915, 85401.6
916, 85495.1
917, 85588.3
918, 85681.4
919, 85774.6
920, 85868.3
921, 85961.8
922, 86055
923, 86148.4
924, 86241.7
925, 86335.1
926, 86428.9
927, 86522.1
928, 86615.1
929, 86708.6
930, 86801.7
931, 86895.1
932, 86988.6
933, 87081.7
